2014-01-25,08:38,50.4945476,15.5160731,"Nová Paka ",1.5
2014-01-25,08:32,50.5338588,14.1312228,"Litoměřice",3
2014-01-25,08:30,49.303454,14.158029,"Písek",0.5
2014-01-25,08:09,49.1761111,18.1144444,"Střelná",1.5
2014-01-25,08:02,49.2383714809809,17.46689445,"Kvasice",0.5
2014-01-25,07:47,49.0885056,17.8756446,"Slavičín, sídliště Vlára",0.5
2014-01-25,06:33,49.4842977,17.9938006,"Krhová u Valašského Meziříčí",3
2014-01-25,05:04,49.4305652,17.2880034,"Tovačov",0.5
2014-01-25,05:04,49.5649299,18.169519,"Lichnov u Nového Jičína",4
2014-01-25,04:30,49.6645159,17.7712412,"Dobešov",2
2014-01-25,00:00,49.778159,18.2516123,"Ostrava-Dubina",0.5
2014-01-26,23:47,49.7013664,17.076519,"Litovel",0.5
2014-01-26,23:22,49.5649299,18.169519,"Lichnov u Nového Jičína",5
2014-01-26,23:19,49.7840178,18.4330004,"Havířov",2
2014-01-26,23:03,49.1515019,15.0107945,"Jindřichův Hradec",4
2014-01-26,23:00,50.6684708,13.8061341,"Dubí - Bystřice",1
2014-01-26,22:51,50.083197,14.430184,"Praha 5",3
2014-01-26,22:47,50.113407,14.501465,"Praha 9",1
2014-01-26,22:29,49.2058024,15.8558556,"Borovina",1
2014-01-26,22:03,49.7711792,17.1213665,"Uničov",1
2014-01-26,22:00,50.4313889,15.8147144,"Dvůr Králové n.L.",0.5
2014-01-26,21:58,49.9937231,16.4973101,"Dolní Dobrouč",0.5
2014-01-26,21:46,49.7558406,18.0157968,"Bílovec",0.5
2014-01-26,21:43,49.4305652,17.2880034,"Tovačov",0.5
2014-01-26,21:40,50.0460919,17.3998822,"Světlá  Hora",2
2014-01-26,21:32,49.978653,15.2082338,"Červené Pečky",3
2014-01-26,21:32,49.7987803,12.6361921,"Tachov",2
2014-01-26,21:23,50.0378281,15.7808335,"Pardubice",1
2014-01-26,21:18,50.012708,14.629019,"Praha-Kolovraty",3.5
2014-01-26,21:11,49.9600837,14.3198017,"Černošice",2
2014-01-26,21:02,50.083197,14.430184,"Praha",1.5
2014-01-26,20:45,49.775744,17.7521586,"Vítkov",5
2014-01-26,20:30,49.8818678,16.876267,"Zábřeh",0.5
2014-01-26,20:26,49.6583292,17.3559392,"Véska",0.5
2014-01-26,20:10,49.3699645,17.0900635,"Brodek u Prostějova",0.5
2014-01-26,20:06,50.4255524,14.2616777,"Roudnice nad Labem",2
2014-01-26,20:05,49.8691189,15.5800286,"Třemošnice",0.5
2014-01-26,19:58,49.1684189,13.8855791,"Volyně",7
2014-01-26,19:52,49.4141617,14.6577921,"Tábor",2
2014-01-26,19:47,50.6610266,14.0329968,"Ústí nad Labem",5
2014-01-26,19:43,50.1203461,17.3826485,"Vrbno pod Pradědem",4
2014-01-26,19:42,49.6852722,18.3480339,"Frýdek-Místek",4
2014-01-26,19:34,50.0705118,14.3009196,"Praha - Řepy",3
2014-01-26,19:33,49.4566348,14.329073,"Zbelítov",3.5
2014-01-26,19:19,50.0179554,12.551025,"Dolní Žandov",2
